estrategia,esperança,variancia,R1(%),R2(%),R3(%),R4(%),R5(%),R6(%),R7(%),R8(%),>=1(%),>=2(%),>=3(%),>=4(%),>=5(%),>=6(%),>=7(%),>=8(%),>=9(%),>=10(%),>=11(%),>=12(%),>=13(%),>=14(%),>=15(%),>=16(%),>=17(%),>=18(%),>=19(%),>=20(%),>=21(%),>=22(%),>=23(%),>=24(%)
2222222,4.11044271925139,1.4336198212869142,39.53230976604174,23.90427461165895,14.454362724852663,8.740219277756637,5.285008718642587,3.1957227008264857,1.9323797034720438,2.9557224967488964,99.96281962617729,99.74628112903383,92.02302716281532,68.1561049671265,36.02416762182807,12.423341408163608,2.4886645428550054,0.2195033568061433,0.00014022655479095647,0.00011191324442449968,6.843867075190246e-05,3.0232215635805915e-05,9.231457738678728e-06,1.8412377471577202e-06,2.1559402796356153e-07,1.123908077715896e-08,6.744471647834871e-11,3.467448550509289e-11,1.1738165994756855e-11,2.5579538487363607e-12,2.7000623958883807e-13,-1.1368683772161603e-13,-1.5631940186722204e-13,-1.5631940186722204e-13,
3000000,3.551259497400018,2.050912799865591,13.484689357567415,86.51531064243258,0,0,0,0,0,0,98.91171393978574,92.57353592509794,76.4238583436734,51.22719333833365,25.521716346278183,8.596182212718887,1.7185775325283714,0.15288468228317242,0.00011423346506944654,8.863378971568636e-05,5.29546902328093e-05,2.305484289877313e-05,6.984366933693309e-06,1.387469794167373e-06,1.621434648768627e-07,8.444786203654076e-09,5.0661697059695143e-11,2.6062707547680475e-11,8.839151632855646e-12,1.9610979506978765e-12,2.2737367544323206e-13,-4.263256414560601e-14,-7.105427357601002e-14,-7.105427357601002e-14,
3100000,3.7375624099734495,1.827191622036061,13.484689357567415,66.39461447158148,20.1206961708511,0,0,0,0,0,99.74689944471166,95.76543072797868,81.75923537033327,56.28543698349527,28.45884468965008,9.640111782859961,1.9286532804903658,0.17132427344959922,0.0001185096148503817,9.405011961405307e-05,5.7253324840189634e-05,2.5220476587151097e-05,7.689492832696487e-06,1.5325198035043286e-06,1.793790573856313e-07,9.349548690806841e-09,5.6132876125047915e-11,2.887645678129047e-11,9.805489753489383e-12,2.1742607714259066e-12,2.7000623958883807e-13,-4.263256414560601e-14,-7.105427357601002e-14,-7.105427357601002e-14,
3110000,3.7808905130779653,1.7652117500213524,13.484689357567415,66.39461447158148,15.441265311810277,4.679430859040825,0,0,0,0,99.94113690009532,96.50776344413242,83.00007354467729,57.461822790662666,29.141926869820793,9.882896436219042,1.977510185311246,0.17561273301379288,0.00011950411061434352,9.530978481109287e-05,5.825304982920443e-05,2.572413373513882e-05,7.853482557607094e-06,1.5662537720118053e-06,1.833874847534389e-07,9.559954605720122e-09,5.738343133998569e-11,2.951594524347456e-11,1.000444171950221e-11,2.2026824808563106e-12,2.4158453015843406e-13,-7.105427357601002e-14,-8.526512829121202e-14,-8.526512829121202e-14,
3111000,3.79096724506623,1.7502590664969109,13.484689357567415,66.39461447158148,15.441265311810277,3.591144798826572,1.0882860602142532,0,0,0,99.98631032426444,96.6804063084821,83.28865284604923,57.735412531368134,29.300789953185813,9.939360387037794,1.9888727398747221,0.17661009164653763,0.00011973539855603121,9.560274271791513e-05,5.848555395004951e-05,2.584126832516631e-05,7.891621351063804e-06,1.5740992438395551e-06,1.8431973103361088e-07,9.608896789359278e-09,5.7696070143720135e-11,2.9686475500056986e-11,1.007549599307822e-11,2.2311041902867146e-12,2.7000623958883807e-13,-4.263256414560601e-14,-7.105427357601002e-14,-7.105427357601002e-14,
3111100,3.7933107708679112,1.7467524430118555,13.484689357567415,66.39461447158148,15.441265311810277,3.591144798826572,0.8351855049259058,0.2531005552883473,0,0,99.99681621895469,96.72055752095365,83.35576716836958,57.799040760953396,29.337736429010903,9.952492097374304,1.9915153069116798,0.17684204538826975,0.0001197891887301239,9.567087532502683e-05,5.853962693436188e-05,2.5868510050486293e-05,7.900491198142845e-06,1.575923818109004e-06,1.84536531833146e-07,9.62026547313144e-09,5.775291356258094e-11,2.971489720948739e-11,1.007549599307822e-11,2.2168933355715126e-12,2.5579538487363607e-13,-7.105427357601002e-14,-8.526512829121202e-14,-8.526512829121202e-14,
3111110,3.7938558000688007,1.7459353401163362,13.484689357567415,66.39461447158148,15.441265311810277,3.591144798826572,0.8351855049259058,0.19423745538366036,0.058863099904686966,0,99.99925955428454,96.72989540971614,83.37137581472469,57.81383865355608,29.34632899845488,9.95554611350073,1.9921298835463546,0.17689599041523252,0.00011980169861658396,9.568672081172735e-05,5.855220260286842e-05,2.5874845633211407e-05,7.902554060024158e-06,1.5763481826525094e-06,1.8458696615653025e-07,9.622937113817898e-09,5.778133527201135e-11,2.972910806420259e-11,1.0089706847793423e-11,2.2311041902867146e-12,2.7000623958883807e-13,-4.263256414560601e-14,-7.105427357601002e-14,-7.105427357601002e-14,
3111111,3.793982556441448,1.7457452229448425,13.484689357567415,66.39461447158148,15.441265311810277,3.591144798826572,0.8351855049259058,0.19423745538366036,0.04517342416912101,0.013689675735565962,99.9998277959917,96.7320671041974,83.37500588700459,57.81728017042537,29.348327355483534,9.956256380043428,1.9922728144293131,0.1769085363043672,0.0001198046080048698,9.569040595636125e-05,5.855512729624479e-05,2.58763190714717e-05,7.903033790057634e-06,1.5764468628276518e-06,1.8459867590081558e-07,9.623533969715936e-09,5.778133527201135e-11,2.971489720948739e-11,1.007549599307822e-11,2.2168933355715126e-12,2.5579538487363607e-13,-7.105427357601002e-14,-8.526512829121202e-14,-8.526512829121202e-14,
3200000,3.8120840348630254,1.8993990926313185,13.484689357567415,34.201500598219724,52.31381004421286,0,0,0,0,0,99.3419385562503,95.50938870785203,83.21658132273774,59.187171469569584,30.87400968672401,10.707359642072902,2.1763286907876704,0.19526816988235396,0.00014006078356487706,0.0001102933849637111,6.671574365668675e-05,2.9273080301095433e-05,8.906030714683766e-06,1.7730557004824732e-06,2.074238381055693e-07,1.0808562933561916e-08,6.487255177489715e-11,3.3367086871294305e-11,1.1326051208015997e-11,2.5153212845907547e-12,2.984279490192421e-13,-4.263256414560601e-14,-8.526512829121202e-14,-8.526512829121202e-14,
3210000,3.92473710293477,1.7136515760324968,13.484689357567415,34.201500598219724,40.14728981070672,12.166520233506144,0,0,0,0,99.84695594024781,97.43945376985177,86.44276057603219,62.2457745682048,32.65002335516792,11.338599740806515,2.3033566433220045,0.20641816474929442,0.00014264647258244167,0.00011356851454991101,6.931502869633732e-05,3.0582588948391276e-05,9.332404033557395e-06,1.8607640583923057e-06,2.1784578052574943e-07,1.1355623996678332e-08,6.815525921410881e-11,3.504396772768814e-11,1.1880274541908875e-11,2.6147972675971687e-12,2.8421709430404007e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
3211000,3.9509366061042606,1.6668147719005404,13.484689357567415,34.201500598219724,40.14728981070672,9.336976476949086,2.8295437565570585,0,0,0,99.96440684308753,97.88832521716094,87.19306675959923,62.95710789403903,33.063067371916915,11.485406012935258,2.332899285187011,0.2090112971943796,0.00014324782121377666,0.00011433020502238378,6.991953934232242e-05,3.088713881993499e-05,9.431564876649645e-06,1.8811622481962331e-06,2.2026961232768372e-07,1.1482882200652966e-08,6.895106707816012e-11,3.5456082514429e-11,1.2022383089060895e-11,2.6574298317427747e-12,3.126388037344441e-13,-7.105427357601002e-14,-1.1368683772161603e-13,-1.1368683772161603e-13,
3211100,3.9570297731886317,1.6557252635581534,13.484689357567415,34.201500598219724,40.14728981070672,9.336976476949086,2.1714823128073553,0.6580614437497031,0,0,99.99172216928218,97.99271836958694,87.36756399763215,63.1225412909607,33.15912820906219,11.51954845981021,2.3397699594831067,0.20961437692294282,0.00014338767567778632,0.0001145073498776128,7.006012918964188e-05,3.095796739671641e-05,9.45462650747686e-06,1.8859062151932449e-06,2.2083331430167163e-07,1.1512469200170017e-08,6.910738648002734e-11,3.5555558497435413e-11,1.2050804798491299e-11,2.6574298317427747e-12,2.984279490192421e-13,-7.105427357601002e-14,-1.1368683772161603e-13,-1.1368683772161603e-13,
3211110,3.9584468491109446,1.6531355557609473,13.484689357567415,34.201500598219724,40.14728981070672,9.336976476949086,2.1714823128073553,0.5050173839975169,0.15304405975218616,0,99.9980748411398,98.0169968803694,87.40814647815543,63.161015811727665,33.18146888961647,11.52748890173892,2.34136785873325,0.20975463399300054,0.00014342020136837164,0.00011454854812598114,7.00928259078637e-05,3.0974439866326975e-05,9.459989925630907e-06,1.8870095317424784e-06,2.209644378581288e-07,1.1519375675561605e-08,6.917844075360335e-11,3.559819106158102e-11,1.2079226507921703e-11,2.6716406864579767e-12,3.268496584496461e-13,-4.263256414560601e-14,-8.526512829121202e-14,-8.526512829121202e-14,
3211111,3.958776415679822,1.6525326968610656,13.484689357567415,34.201500598219724,40.14728981070672,9.336976476949086,2.1714823128073553,0.5050173839975169,0.11745090283971464,0.0355931569124715,99.99955226957842,98.02264328602071,87.41758466608314,63.1699637555878,33.18666461789098,11.529335594749938,2.341739479028945,0.20978725330478198,0.00014342776579212568,0.00011455812951055577,7.010043012201095e-05,3.0978270842751954e-05,9.461237283403534e-06,1.8872661229352161e-06,2.2099493435234763e-07,1.1520981502144423e-08,6.920686246303376e-11,3.559819106158102e-11,1.2093437362636905e-11,2.6858515411731787e-12,3.268496584496461e-13,-4.263256414560601e-14,-8.526512829121202e-14,-8.526512829121202e-14,
3220000,3.969798608230311,1.741772536176775,13.484689357567415,34.201500598219724,20.680857437096886,31.63295260711598,0,0,0,0,99.60208544464432,97.28463107425281,87.32398401216925,64.00038638865615,34.11041784423756,11.983939870343946,2.453120243206257,0.2208964858741922,0.00015567796653215282,0.00012339044194220605,7.503673481323858e-05,3.303310482749566e-05,1.0068016408126823e-05,2.006210578997525e-06,2.3480382083107543e-07,1.2237848068252788e-08,7.342748631344875e-11,3.7758240978291724e-11,1.2789769243681803e-11,2.7995383788947947e-12,2.984279490192421e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
3221000,4.037917316470986,1.611002300269515,13.484689357567415,34.201500598219724,20.680857437096886,24.276138840067627,7.356813767048351,0,0,0,99.90745779202757,98.45169683725668,89.27478008944357,65.84985303582513,35.18433228778498,12.365636177878713,2.529931112055266,0.22763863023142505,0.00015724147294804425,0.00012537083715358222,7.660846245016728e-05,3.382493447645629e-05,1.0325834537638912e-05,2.059245815644317e-06,2.411057522522242e-07,1.256867676602269e-08,7.544542768300744e-11,3.879563337250147e-11,1.3145040611561853e-11,2.8848035071860068e-12,3.268496584496461e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
3221100,4.053759550890351,1.579259193962038,13.484689357567415,34.201500598219724,20.680857437096886,24.276138840067627,5.6458540132991235,1.710959753749228,0,0,99.97847764013368,98.72311903356427,89.72847290832912,66.2799798678215,35.43409046436268,12.454406539753563,2.5477948652251428,0.22920663752569226,0.00015760509458573324,0.00012583141379707286,7.697399607309308e-05,3.4009088750508454e-05,1.038579480905355e-05,2.0715801412052315e-06,2.4257140296413127e-07,1.2645642755160225e-08,7.594280759803951e-11,3.906563961209031e-11,1.325872744928347e-11,2.9274360713316128e-12,3.552713678800501e-13,-7.105427357601002e-14,-1.1368683772161603e-13,-1.1368683772161603e-13,
3221110,4.05744394828836,1.571804818093458,13.484689357567415,34.201500598219724,20.680857437096886,24.276138840067627,5.6458540132991235,1.313045198393544,0.397914555355684,0,99.99499458696346,98.78624316159869,89.83398735768968,66.3800136218156,35.49217623380382,12.475051688768175,2.551949403275472,0.22957130590781105,0.00015768966134999118,0.00012593852919451365,7.705900750920591e-05,3.405191715444289e-05,1.0399739636568484e-05,2.074448701705478e-06,2.429122503144754e-07,1.2663520010391949e-08,7.604228358104592e-11,3.9108272176235914e-11,1.3272938303998671e-11,2.9274360713316128e-12,3.410605131648481e-13,-7.105427357601002e-14,-1.1368683772161603e-13,-1.1368683772161603e-13,
3221111,4.058300821367447,1.5700672772205984,13.484689357567415,34.201500598219724,20.680857437096886,24.276138840067627,5.6458540132991235,1.313045198393544,0.3053723473832581,0.09254220797242592,99.9988359009039,98.80092381629204,89.85852664630175,66.40327827585196,35.505685127317534,12.479853090596833,2.552915616044288,0.2296561161184627,0.00015770932887448907,0.00012596344080861854,7.707877844609357e-05,3.406187765619961e-05,1.0402982752566459e-05,2.075115830280083e-06,2.429915184620768e-07,1.2667683790823503e-08,7.605649443576112e-11,3.9108272176235914e-11,1.325872744928347e-11,2.9132252166164108e-12,3.268496584496461e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
3222000,4.065164967907853,1.6223239910050893,13.484689357567415,34.201500598219724,20.680857437096886,12.505236812790265,19.127715794325713,0,0,0,99.7593902592717,98.35807912927004,89.80763554707598,66.91082627622409,36.06739910362941,12.75585844836283,2.620489701716494,0.23639333660030104,0.00016512131632850924,0.00013130992975618483,8.006824594986028e-05,3.530670480245135e-05,1.0770642319357648e-05,2.1471939533057594e-06,2.513598786890725e-07,1.3102138041176659e-08,7.864286999392789e-11,4.04298816647497e-11,1.3699263945454732e-11,3.0127011996228248e-12,3.268496584496461e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
3222100,4.106354777398195,1.5365032016739981,13.484689357567415,34.201500598219724,20.680857437096886,12.505236812790265,14.679220434577719,4.448495359747993,0,0,99.94404186434757,99.06377683966979,90.98723687617841,68.0291560394146,36.71677036273141,12.986661389237412,2.6669354599581254,0.24047015556536167,0.00016606673256092108,0.00013250742901504964,8.101863336662518e-05,3.578550591498697e-05,1.0926538990929657e-05,2.1792631486050595e-06,2.551705051700992e-07,1.3302184243002557e-08,7.985079264472006e-11,4.106937012693379e-11,1.3926637620897964e-11,3.069544618483633e-12,3.410605131648481e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
3222110,4.11593421063303,1.516057688391772,13.484689357567415,34.201500598219724,20.680857437096886,12.505236812790265,14.679220434577719,3.4139175158232145,1.0345778439247781,0,99.98698592610499,99.22789957255927,91.26157444451584,68.2892437997993,36.86779336327839,13.040338776675455,2.6777372588890387,0.24141829335890463,0.00016628660615936042,0.0001327859290682909,8.123966310336073e-05,3.589685975668999e-05,1.0962795585101048e-05,2.186721431485239e-06,2.5605675091355806e-07,1.3348724792194844e-08,8.01492205937393e-11,4.122568952880101e-11,1.3983481039758772e-11,3.069544618483633e-12,3.552713678800501e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
3222111,4.11816208063865,1.511276410317251,13.484689357567415,34.201500598219724,20.680857437096886,12.505236812790265,14.679220434577719,3.4139175158232145,0.7939681031964709,0.24060974072830735,99.99697334235013,99.266069274762,91.32537659490725,68.34973190029385,36.90291648641407,13.052822421429951,2.6802494120879743,0.2416387999065961,0.00016633774173158145,0.000132850699287701,8.129106755916382e-05,3.592275709252135e-05,1.0971227709433151e-05,2.1884559657792124e-06,2.5626285093949264e-07,1.3359525041778397e-08,8.020606401260011e-11,4.1239900383516215e-11,1.3983481039758772e-11,3.069544618483633e-12,3.410605131648481e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
3222200,4.122830802865067,1.5412714854427882,13.484689357567415,34.201500598219724,20.680857437096886,12.505236812790265,7.561627858980932,11.566087935344779,0,0,99.85450884730368,99.00716837400029,91.30944226369431,68.67070205188422,37.2507404694951,13.222619782977674,2.7216941474347323,0.24576392429341354,0.00017083149185737057,0.00013609866115871228,8.311068457089732e-05,3.668149822999567e-05,1.1195504015404367e-05,2.232443378602511e-06,2.6137097108858143e-07,1.3624784855892358e-08,8.179767974070273e-11,4.207834081171313e-11,1.4267698134062812e-11,3.140598892059643e-12,3.694822225952521e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
3222210,4.147737329275645,1.4869106851311003,13.484689357567415,34.201500598219724,20.680857437096886,12.505236812790265,7.561627858980932,8.876185541140357,2.6899023942044233,0,99.96616340787298,99.43388747951295,92.02271994137163,69.34693022888442,37.64340027091726,13.362180990316588,2.7497788246550954,0.24822908255660536,0.00017140316322183935,0.00013682276130566606,8.368536187219888e-05,3.6971018190001814e-05,1.1289771123301762e-05,2.251834857247559e-06,2.636751617046684e-07,1.3745733440373442e-08,8.253664418589324e-11,4.246203388902359e-11,1.439559582649963e-11,3.169020601490047e-12,3.694822225952521e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
3222211,4.153529791290258,1.4740902776601459,13.484689357567415,34.201500598219724,20.680857437096886,12.505236812790265,7.561627858980932,8.876185541140357,2.064317068310824,0.625585325893599,99.99213069011034,99.53312870524007,92.18860553238929,69.50419929017028,37.73472039107002,13.394638466678288,2.7563104229723336,0.24880239958058326,0.0001715361157010875,0.00013699116384202625,8.381901345444476e-05,3.7038351280216375e-05,1.1311694635196545e-05,2.2563447004131376e-06,2.6421102461426926e-07,1.3773842511000112e-08,8.269296358776046e-11,4.25330881625996e-11,1.4424017535930034e-11,3.169020601490047e-12,3.694822225952521e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
3222220,4.157700001317825,1.4890342850086675,13.484689357567415,34.201500598219724,20.680857437096886,12.505236812790265,7.561627858980932,4.572341710413279,6.993746224931499,0,99.91202486046977,99.39965764784573,92.21755009701188,69.73485828441287,37.966279661017055,13.50485958092446,2.7828901381746363,0.2514301022327743,0.00017428430311383636,0.0001389942964351576,8.495037691602647e-05,3.7512804055950255e-05,1.145240806010861e-05,2.283991719309597e-06,2.674244257150349e-07,1.394077742133959e-08,8.37019342725398e-11,4.305888978706207e-11,1.4594547792512458e-11,3.225864020350855e-12,3.836930773104541e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
3222221,4.172760402555815,1.4552615630241306,13.484689357567415,34.201500598219724,20.680857437096886,12.505236812790265,7.561627858980932,4.572341710413279,5.367224377608141,1.6265218473233571,99.97953979428691,99.65768483473624,92.64885263365777,70.14375784375608,38.203711973414265,13.589249019464916,2.7998722937994387,0.25292072649513386,0.0001746299795684081,0.00013943214304390494,8.52978709957597e-05,3.768787007629726e-05,1.1509409191035047e-05,2.295717308697931e-06,2.6881772896558687e-07,1.4013920690558734e-08,8.414247076871106e-11,4.3286263462505303e-11,1.4694023775518872e-11,3.254285729781259e-12,3.836930773104541e-13,-7.105427357601002e-14,-1.1368683772161603e-13,-1.1368683772161603e-13,
3222222,4.1787846002253,1.4562678930886186,13.484689357567415,34.201500598219724,20.680857437096886,12.505236812790265,7.561627858980932,4.572341710413279,2.7647894218907703,4.228956803040729,99.94680346514598,99.63698684615609,92.76666192865265,70.37832897870365,38.398949682849114,13.67552346766388,2.819893940290825,0.25485630915724755,0.00017637213831278586,0.00014074522017892832,8.606279637035641e-05,3.801547546800066e-05,1.1607751986275616e-05,2.3151617938310665e-06,2.7108480082915776e-07,1.4131856573840196e-08,8.483880264975596e-11,4.362732397567015e-11,1.4793499758525286e-11,3.254285729781259e-12,3.694822225952521e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
3300000,3.7077548687346615,2.085015831560588,13.484689357567415,11.666320886866496,74.84898975556608,0,0,0,0,0,99.05846593432734,93.57497153584983,79.6030278085291,56.12132036084066,29.574346905273615,10.46764131131927,2.1760261155281313,0.1992927041377044,0.00015514660171334071,0.00012166367075394646,7.333943685239319e-05,3.210990293212035e-05,9.757607259075485e-06,1.9414308525256274e-06,2.2705521018906438e-07,1.1829882851088769e-08,7.098321930243401e-11,3.652189661806915e-11,1.2377654456940945e-11,2.7284841053187847e-12,3.268496584496461e-13,-7.105427357601002e-14,-1.1368683772161603e-13,-1.1368683772161603e-13,
3310000,3.8689354122834683,1.8450639786538776,13.484689357567415,11.666320886866496,57.441506959934216,17.407482795631868,0,0,0,0,99.78102926835456,96.33644923994176,84.21894581708887,60.49747556350336,32.115412615508745,11.370800221815031,2.3577738014618603,0.21524577371650366,0.00015884612597005798,0.00012634962537561023,7.705841392180446e-05,3.398350762040536e-05,1.0367649110776256e-05,2.066921297227964e-06,2.419666316200164e-07,1.261263093965681e-08,7.571543392259628e-11,3.895195277436869e-11,1.3216094885137863e-11,2.9132252166164108e-12,3.410605131648481e-13,-7.105427357601002e-14,-1.1368683772161603e-13,-1.1368683772161603e-13,
3311000,3.9064208552798143,1.781811764168296,13.484689357567415,11.666320886866496,57.441506959934216,13.359058651634847,4.048424143997022,0,0,0,99.94907440626369,96.97868069532258,85.29246081819248,61.515229398927715,32.70638328562654,11.58084611886079,2.40004250443792,0.21895594783025274,0.00015970651706709305,0.000127439428638354,7.792332911549238e-05,3.441924818048392e-05,1.0509525338875392e-05,2.0961063711411043e-06,2.454345349178766e-07,1.2794671988558548e-08,7.680966973566683e-11,3.950617610826157e-11,1.340083599643549e-11,2.9558577807620168e-12,3.410605131648481e-13,-7.105427357601002e-14,-1.1368683772161603e-13,-1.1368683772161603e-13,
3311100,3.9151387712620673,1.7666985236584392,13.484689357567415,11.666320886866496,57.441506959934216,13.359058651634847,3.1068900783243696,0.9415340656726522,0,0,99.98815633451143,97.12804320571671,85.54212609722417,61.75192641298487,32.84382417569593,11.62969608131263,2.4098728538154432,0.2198188157495906,0.00015990661655962413,0.00012769288207437057,7.812448077970657e-05,3.452058754760401e-05,1.0542521238221525e-05,2.1028939016787263e-06,2.462410861880926e-07,1.2837034546464565e-08,7.709388682997087e-11,3.966249551012879e-11,1.34718902700115e-11,2.9842794901924208e-12,3.694822225952521e-13,-4.263256414560601e-14,-8.526512829121202e-14,-8.526512829121202e-14,
